date,score,label,ust10yr,momentum_score,momentum_raw,strength_score,strength_raw,putcall_score,putcall_raw,move_score,move_raw
2024-02-11,55.163787969029194,中性,4.17,64.76712328767124,0.5544775941264981,65.21739130434783,110.578125,,,35.50684931506849,106.20999908447266
2024-02-12,55.68361398379267,中性,4.17,67.45205479452055,0.6603866858952764,66.99604743083005,110.71875,,,32.602739726027394,109.77999877929688
2024-02-13,43.4741097695237,恐懼,4.31,48.93150684931507,-0.3462315080899117,53.16205533596838,109.625,,,28.328767123287665,113.22000122070312
2024-02-14,47.42238345335426,中性,4.27,54.410958904109584,-0.0113607316311196,58.10276679841897,110.015625,,,29.75342465753424,111.97000122070312
2024-02-15,48.66561986752576,中性,4.24,56.27397260273973,0.1127919471320463,60.0790513833992,110.171875,,,29.643835616438352,112.08999633789062
2024-02-16,46.04678109264173,中性,4.3,49.86301369863014,-0.2852885593836249,54.74308300395256,109.75,,,33.534246575342465,109.1999969482422
2024-02-17,45.91892721136318,中性,4.3,49.47945205479452,-0.3000084029605733,54.74308300395256,109.75,,,33.534246575342465,109.1999969482422
2024-02-18,45.80933817026729,中性,4.3,49.15068493150685,-0.3184586826823133,54.74308300395256,109.75,,,33.534246575342465,109.1999969482422
2024-02-19,45.754543649719345,中性,4.3,48.986301369863014,-0.3440287572173907,54.74308300395256,109.75,,,33.534246575342465,109.1999969482422
2024-02-20,46.65464652480733,中性,4.27,51.61643835616439,-0.2032245875652938,57.11462450592886,109.9375,,,31.232876712328775,111.0199966430664
2024-02-21,41.79374447272005,恐懼,4.32,45.20547945205479,-0.5172648486773386,53.16205533596838,109.625,,,27.013698630136982,114.2699966430664
2024-02-22,39.732488674716194,恐懼,4.33,42.19178082191781,-0.6559429520154586,51.581027667984195,109.5,,,25.424657534246577,115.58999633789062
2024-02-23,46.628584835851065,中性,4.26,49.15068493150685,-0.3437517006185761,56.32411067193676,109.875,,,34.41095890410959,108.30999755859376
2024-02-24,46.44593643402459,中性,4.26,48.6027397260274,-0.3717640658294388,56.32411067193676,109.875,,,34.41095890410959,108.30999755859376
2024-02-25,46.336347392928694,中性,4.26,48.273972602739725,-0.3962619702956448,56.32411067193676,109.875,,,34.41095890410959,108.30999755859376
2024-02-26,42.25754868518418,恐懼,4.28,42.19178082191781,-0.6604698058807915,52.96442687747036,109.609375,,,31.61643835616438,110.7699966430664
2024-02-27,41.398487555724,恐懼,4.31,40.6027397260274,-0.7590446592793264,51.976284584980235,109.53125,,,31.61643835616438,110.8000030517578
2024-02-28,44.940422690273785,恐懼,4.27,45.20547945205479,-0.5292275361367045,55.533596837944664,109.8125,,,34.082191780821915,108.70999908447266
2024-02-29,45.93123612539932,中性,4.25,46.849315068493155,-0.4554006235015275,56.916996047430835,109.921875,,,34.02739726027397,109.0999984741211
2024-03-01,52.0033569765553,中性,4.19,55.50684931506849,0.0385895464200566,64.2292490118577,110.5,,,36.273972602739725,106.4800033569336
2024-03-02,51.94856245600736,中性,4.19,55.342465753424655,0.0090505928138339,64.2292490118577,110.5,,,36.273972602739725,106.4800033569336
2024-03-03,51.74764921399822,中性,4.19,54.73972602739726,-0.0219408862760842,64.2292490118577,110.5,,,36.273972602739725,106.4800033569336
2024-03-04,48.13265471871785,中性,4.22,50.02739726027398,-0.3056126215864466,60.67193675889329,110.21875,,,33.698630136986296,109.56999969482422
2024-03-05,52.52769505658131,中性,4.13,57.69863013698631,0.1467160693657301,67.3913043478261,110.75,,,32.49315068493151,110.33000183105467
2024-03-06,55.80941036331151,中性,4.11,60.32876712328768,0.2771995723916881,69.56521739130434,110.921875,,,37.534246575342465,105.33000183105467
2024-03-07,57.19876549894417,貪婪,4.09,62.57534246575342,0.3987138118350999,71.54150197628458,111.078125,,,37.479452054794514,105.4499969482422
2024-03-08,58.39377695958995,貪婪,4.09,62.95890410958904,0.4350065629398355,72.33201581027669,111.140625,,,39.89041095890411,100.87999725341795
2024-03-09,58.32071759885935,貪婪,4.09,62.73972602739726,0.4148163875625106,72.33201581027669,111.140625,,,39.89041095890411,100.87999725341795
2024-03-10,58.19286371758081,貪婪,4.09,62.35616438356164,0.3890800165748568,72.33201581027669,111.140625,,,39.89041095890411,100.87999725341795
2024-03-11,55.474073673001605,中性,4.1,59.506849315068486,0.2552310512674594,70.7509881422925,111.015625,,,36.16438356164383,106.62999725341795
2024-03-12,52.82978685003699,中性,4.16,53.2054794520548,-0.128102391620861,65.61264822134387,110.609375,,,39.67123287671232,101.36000061035156
2024-03-13,51.498511018463375,中性,4.19,49.64383561643836,-0.3322071690848686,63.04347826086957,110.40625,,,41.8082191780822,97.02999877929688
2024-03-14,43.77085927770859,恐懼,4.29,35.561643835616444,-0.955274600549222,54.54545454545454,109.734375,,,41.2054794520548,98.66999816894533
2024-03-15,42.54978612810656,恐懼,4.31,33.205479452054796,-1.083721948104978,52.96442687747036,109.609375,,,41.47945205479452,97.81999969482422
